46.3737,49.3402,4,2.4455,4.543,88003,88003,51.06506504,-114.145091,140.1188,0,4,2.8811,-4.7545,-4.7545,35.1315,0,0,1
47.55,48.65,4,2.4755,4.948,88503,88503,51.06507034,-114.1450734,141.8372,0,4,3.7039,-7.4285,-7.4285,44.0363,0,0,1
48.3378,47.5862,4,2.5017,5.2632,89003,89003,51.06507086,-114.1450545,143.3352,0,4,4.4428,-9.7252,-9.7252,49.987,0,0,1
49.4873,46.6722,4,2.5175,5.6455,89503,89503,51.06507484,-114.1450344,144.2442,0,4,5.2801,-12.2528,-12.2528,53.9889,0,0,1
50.8129,45.6815,4,2.5262,5.92,90003,90003,51.06507974,-114.1450121,144.7378,0,4,6.2338,-14.5788,-14.5788,55.1477,0,0,1
56.0886,41.5081,4,2.5234,1.5197,90503,90503,51.06509808,-114.1449203,144.5794,0,4,1.7056,-0.8409,-0.8409,1.1437,0,0,1
56.6185,41.5001,4,2.5292,1.5179,91003,91003,51.06510199,-114.144916,144.9112,0,4,1.6645,-0.8878,-0.8878,1.077,0,0,1
57.2552,41.4222,4,2.5343,1.3162,91503,91503,51.06510635,-114.14491,145.2034,0,4,1.2403,-0.6947,-0.6947,0.7546,0,0,1
57.7984,41.4523,4,2.5392,1.3475,92003,92003,51.06511055,-114.144906,145.4873,0,4,1.3998,-0.7033,-0.7033,0.6449,0,0,1
58.4118,41.4719,4,2.5412,1.406,92503,92503,51.06511522,-114.1449013,145.6004,0,4,1.5821,-0.7522,-0.7522,0.6139,0,0,1
59.0768,41.5166,4,2.557,1.407,93003,93003,51.06512041,-114.1448965,146.5039,0,4,1.5993,-0.7549,-0.7549,0.5772,0,0,1
59.67,41.5785,4,2.5692,1.3286,93503,93503,51.06512514,-114.1448925,147.2015,0,4,1.4003,-0.6854,-0.6854,0.5352,0,0,1
60.0849,41.6338,4,2.5778,1.2046,94003,94003,51.06512851,-114.1448899,147.6943,0,4,1.1235,-0.554,-0.554,0.5285,0,0,1
60.09,41.6262,4,2.5821,1.1502,94503,94503,51.06512851,-114.1448897,147.9437,0,4,1.0106,-0.5119,-0.5119,0.4918,0,0,1
60.0905,41.6268,4,2.5791,1.149,95003,95003,51.06512852,-114.1448897,147.7742,0,4,1.0094,-0.5105,-0.5105,0.4897,0,0,1
60.0907,41.6268,4,2.5771,1.1495,95503,95503,51.06512852,-114.1448897,147.6582,0,4,1.0108,-0.5107,-0.5107,0.4896,0,0,1
60.0905,41.6268,4,2.577,1.1499,96003,96003,51.06512852,-114.1448897,147.6506,0,4,1.0114,-0.5112,-0.5112,0.4898,0,0,1
60.0912,41.6274,4,2.5746,1.1492,96503,96503,51.06512853,-114.1448897,147.5163,0,4,1.0107,-0.5102,-0.5102,0.489,0,0,1
60.0913,41.6273,4,2.5727,1.1491,97003,97003,51.06512853,-114.1448897,147.4071,0,4,1.0104,-0.5101,-0.5101,0.4892,0,0,1
60.0911,41.6273,4,2.5712,1.1495,97503,97503,51.06512852,-114.1448897,147.3209,0,4,1.0112,-0.5104,-0.5104,0.4894,0,0,1
60.0908,41.6268,4,2.5706,1.1491,98003,98003,51.06512852,-114.1448897,147.2839,0,4,1.0121,-0.5105,-0.5105,0.4848,0,0,1
60.0909,41.6262,4,2.5687,1.1491,98503,98503,51.06512852,-114.1448897,147.1732,0,4,1.0123,-0.5104,-0.5104,0.4844,0,0,1
60.0904,41.626,4,2.5668,1.149,99003,99003,51.06512851,-114.1448897,147.0689,0,4,1.0119,-0.5105,-0.5105,0.4845,0,0,1
60.0897,41.6251,4,2.5648,1.1486,99503,99503,51.0651285,-114.1448897,146.9512,0,4,1.0115,-0.5098,-0.5098,0.4841,0,0,1
60.0902,41.6254,4,2.5622,1.1486,100003,100003,51.06512851,-114.1448897,146.8038,0,4,1.012,-0.5095,-0.5095,0.4838,0,0,1
60.0888,41.6255,4,2.5602,1.1486,100503,100503,51.0651285,-114.1448897,146.6871,0,4,1.013,-0.5092,-0.5092,0.483,0,0,1
60.0902,41.6259,4,2.5587,1.1488,101003,101003,51.06512851,-114.1448897,146.6003,0,4,1.0132,-0.5094,-0.5094,0.4829,0,0,1
60.0894,41.6271,4,2.5571,1.1486,101503,101503,51.06512851,-114.1448897,146.5133,0,4,1.013,-0.5091,-0.5091,0.4828,0,0,1
60.0886,41.6274,4,2.558,1.1488,102003,102003,51.06512851,-114.1448897,146.5606,0,4,1.0137,-0.5093,-0.5093,0.4822,0,0,1
60.0879,41.6271,4,2.5568,1.1489,102503,102503,51.0651285,-114.1448897,146.4923,0,4,1.014,-0.5093,-0.5093,0.4824,0,0,1
